A1,A2a,A2a1,A3_1,A3_2,A3_3,A3_4,A3_5,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A5a,A6,A61,B1,B1a,B2,B2a,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B4,B4a,B5,B5a,B6,B6a,B7,B7a,B8,B8a,B9,B10,B102,B103,B104,B105,B11,B111,B112_1,B112_2,B112_3,B112_4,B112_5,B112_6,B112_7,B112_8,B112_9,B112_10,B112_11,B112_12,B112_13,B112_14,B112_15,C1,C1a,C1b,C1c,C1d,C2,C2a,C3,C4_1,C4_2,C4_3,C4_4,C4_5,C4_6,C5,C61,C61a,C62,C62a,C63,C63a,C64,C64a,C7,C8,C8a,E1,E2,E2Y,E2M,E3,E4,E5,E7,E8a,E8b,code,YY,CC,CITY,ENERGY_CODE,TY,WI
1,,,1,,,,,,1,,,,1,,,,2,,1,,2,,1,,,,,1,,,,,,,,2,,3,,2,,2,,5,,3,2,,2,3,2,1,,,,,,,,,,,,,,,,,1,50,,3000,200,1,,5,1,,,,,,1,1,,1,,1,,1,,6,2,,1,9,,,2,12,1,9,8,9,910075,2001,1597,9,1,1,16
1,,,1,,,,,,,,,1,,,,,2,,1,,2,,1,,,,,1,1,,,1,,,,3,,4,,1,,3,,2,,4,1,1,,,,2,1,,,,,,,,,,,,,1,,,1,50,,3000,200,2,,1,1,1,,,,,2,1,,1,,2,,1,,1,5,,1,10,40,1,2,13,1,9,9,8,910077,2002,1598,9,1,1,16
1,,,1,,,,,,1,,,1,1,,,,2,,1,,2,,4,,,,1,1,1,1,1,1,,,,5,,6,,4,,2,,2,,3,1,3,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,84,3,3000,200,5,,6,1,1,1,,,,5,1,,1,,1,,2,2700,4,6,,1,7,,,3,13,1,9,9,,910078,2004,1998,9,1,1,16
1,,,1,,,,,,1,,,,1,,,,2,,1,,2,,6,12,,,,1,,,,,,,,4,,6,,4,,1,,1,,4,2,,2,4,2,2,1,1,,,,,,,,,,,,,,,2,50,2,3000,200,2,,1,1,,,,,,1,1,,1,,1,,1,,2,1,,1,10,43,10,1,11,1,9,9,4,910080,2004,1794,9,1,1,16
1,,,1,1,,,,,,1,,,,,,,2,,1,,2,,1,,,,,1,,,1,,1,,,4,,4,,,,2,,2,,4,2,,,4,2,2,,1,,,,,,,,,,,,,,,1,52,,3000,200,3,,2,1,,1,,,,5,1,,1,,1,,1,,,4,,,10,42,4,2,12,4,9,9,8,910081,2008,1598,9,1,1,16
1,,,1,,,,,,1,,,,1,,,,2,,1,,3,,2,,,,,1,1,1,1,,,,,3,,5,,3,,3,,3,,3,2,,1,1,1,1,,,,,,,,,,,,,,,,,1,80,,3000,200,3,,6,1,1,1,,,,5,1,,1,,1,,1,,3,6,,1,9,,,3,13,1,9,9,,910083,2005,1998,9,1,1,16
1,1,1,1,,1,,,,1,,,1,,,,,2,,1,,1,,4,,,,,,,,,,,,,2,,2,,2,,2,,3,,3,1,2,,,,2,1,1,1,,,,,,,,,,,,,,2,60,3,3000,200,2,,6,1,,,,,,1,1,,1,,1,,1,,2,2,,1,9,,,3,11,1,9,9,,910084,2009,1797,9,1,1,16
1,,,1,,,,,,,1,,,1,,,,2,,1,,1,,3,,,,1,,,,,,1,,,4,,2,,2,,2,,1,,2,2,,2,5,2,2,,1,,,,,,,,,,,,,,,1,80,,3000,200,8,,6,1,,1,,,,6,1,,1,,1,,1,,2,8,,1,10,40,7,1,13,4,9,9,4,910086,2009,1987,9,1,1,16
1,,,1,,,,,,,1,,,,,,,2,,1,,2,,1,,,,1,1,1,1,1,1,,,,4,,3,,3,,3,,4,,,2,,2,1,2,2,1,1,1,,,,,,,,,,,,,,1,75,,3000,200,2,,2,,,,,,,5,1,,1,,1,,1,,2,3,,1,10,43,9,1,13,1,9,9,,910091,2011,1987,9,1,1,16
1,,,1,,,,,,1,,,,1,,,,2,,1,,2,,5,,,,1,1,1,1,1,1,1,,,4,,7,,5,,3,,2,,3,2,,1,1,2,1,,,,,,,,,,,,,,,,,2,66,3,3000,200,8,,4,1,,1,,,,7,1,,1,,1,,1,,5,9,,1,8,,,3,13,4,9,9,19,910093,2011,1798,9,1,1,16
2,,,1,,,,,,1,,,,,,,,2,,2,6,2,,4,,,,,1,,,,,,,,1,,3,,3,,1,,1,,3,2,,,,,1,,,,,,,,,,,,,,,,,1,,,3000,200,1,,3,1,,,,,,1,1,,1,,1,,1,,4,3,,1,10,44,9,1,13,2,19,19,,910094,2007,1794,9,1,1,16
1,,,1,,,,,,1,,,1,1,,,,2,,2,3,2,,4,,,,,1,1,1,1,,,,,4,,7,,4,,3,,3,,3,1,3,,,,1,,,,,,,,,,,,,,,,,1,55,,3000,200,2,,3,1,1,1,,,,5,1,,1,,1,,2,3300,1,4,,1,9,,,3,13,1,9,9,,910098,2008,1998,9,1,1,16
1,,,1,1,,,,,1,1,,,,,,,2,,1,,2,,4,,,,1,1,1,1,1,,,,,3,,3,,3,,2,,2,,3,2,,2,3,2,2,1,1,,,,,,,,,,,,,,,1,63,,3000,200,2,,2,1,,1,,,,5,1,,1,,1,,1,,2,5,,1,10,43,2,2,13,1,9,,,910099,2011,1798,9,1,1,16
1,,,1,1,,,,,1,,,,,,,,2,,1,,1,,1,,,,1,1,1,,,,,,,3,,3,,,,2,,3,,3,2,,,,,1,,,,,,,,,,,,,,,,,1,50,,3000,200,1,,2,1,,,,,,,1,,1,,1,,1,,2,4,,,9,,,2,6,1,9,9,,910100,2011,1497,9,1,1,16
1,,,1,,,,,,1,,,1,1,,,,2,,1,,8,,3,,,,1,1,1,1,1,1,,,,5,,7,,9,,3,,3,,4,1,1,,,,2,1,1,,,,,,,,,,,,,,,2,92.4,3,3000,200,6,,2,1,1,1,,,,7,1,,1,,1,,2,2000,2,11,,1,7,,,3,12,1,9,9,,910101,2011,2362,9,1,1,16
2,,,1,,,,,,1,,,,,,,,2,,,,1,,1,,,,,1,,,,,,,,2,,3,,3,,2,,2,,4,2,,2,,,2,,1,,,,,,,,,,,,,,,2,,3,3000,200,2,,4,,,,,,,1,1,,1,,1,,1,,2,2,,,9,,,2,13,4,9,9,,910103,2011,1798,9,1,1,16
1,,,1,,,,,,1,,,,,,,,2,,1,,4,,2,,,,,1,1,,1,1,,,,4,,5,,5,,3,,3,,4,2,,1,2,,1,,,,,,,,,,,,,,,,,2,69,3,3000,200,4,,2,1,1,1,,,,4,1,,1,,1,,1,,2,4,,1,10,41,12,2,12,3,9,9,19,910104,2011,1798,9,5,1,16
1,,,1,,,,,,,,,1,,,,,2,,1,,8,,5,,,,,1,,,,,,,,4,,3,,,,,,,,,1,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,50,,3000,200,,,,,,,,,,,1,,1,,1,,1,,2,8,,1,8,,,2,13,1,9,9,,910106,2011,1798,9,1,1,16
1,,,1,,,,,1,,,,,,,,,2,,2,4,2,,4,,,1,,1,,,,,,,,2,,4,,2,,2,,2,,3,2,,2,3,2,2,2,1,,,,,,,,,,,,,,,2,53,3,3000,200,2,,2,1,,,,,,1,1,,1,,1,,1,,5,2,,1,10,,,1,13,1,9,9,,910107,2012,1598,9,1,1,16
1,,,1,,,,,,,1,,,,,,,2,,1,,5,,6,,,,1,1,1,,,1,,,,4,,3,,4,,2,,2,,3,2,,,,,2,,1,,,,,,,,,,,,,,,2,80,3,3000,200,4,,2,,,1,,,,1,1,,1,,1,,1,,2,3,,1,10,40,1,1,10,4,9,8,9,910108,2012,1987,9,1,1,16
1,,,1,1,,,,,,,,1,1,,,,2,,1,,2,,2,,1,1,,,,,,,1,1,1,5,,3,,,,3,,,,5,1,,,,,1,,,,,,,,,,,,,,,,,2,170,3,3000,200,3,,2,1,1,1,,,,6,1,,1,,1,,2,2700,2,5,,1,9,,,3,11,1,9,9,,910109,2012,2494,9,6,1,16
1,,,1,1,,,,,1,,,,,,,,2,,1,,4,,1,,,,,,1,1,,1,1,1,1,5,,3,,5,,4,,4,,2,2,,,,,1,,,,,,,,,,,,,,,,,2,50,3,3000,200,4,,5,1,,1,,,,6,1,,1,,1,,1,,2,6,,1,9,,,3,11,1,9,9,19,910110,2012,1987,9,1,1,16
1,,,1,1,,,,,1,,,1,1,,,,2,,2,2,3,,3,,1,1,,,,,,,,1,1,3,,6,,1,,3,,4,,4,1,,,,,1,,,,,,,,,,,,,,,,,2,,3,3000,200,2,,3,1,1,,,,,2,1,,1,,1,,2,2700,1,7,,1,10,42,11,3,11,1,9,9,,910111,2006,1794,9,1,1,16
1,,,1,1,,,,,,1,,,,,,,2,,1,,2,,,,,,1,1,1,,,,,,,2,,5,,,,2,,2,,4,2,,1,6,2,1,,,,,,,,,,,,,,,,,1,50,,3000,200,,,,,,,,,,,1,,1,,1,,1,,2,3,,,8,,,2,13,1,9,9,,910112,2012,1798,9,1,1,16
1,,,1,1,,,,,1,1,,,1,,,,2,,1,,4,,1,,,,1,1,1,1,1,1,1,,,7,,9,,2,,3,,3,,3,2,,2,3,,1,,,,,,,,,,,,,,,,,1,79,,3000,200,4,,6,1,1,1,1,,,7,1,,1,,1,,1,,3,7,,1,9,,,3,13,1,9,9,8,910113,2012,1987,9,1,1,16
1,,,1,,,,,,,,,,1,,,,2,,1,,2,,1,,,,,1,1,,1,,,,,4,,3,,4,,2,,2,,3,2,,2,5,2,2,1,,1,,,,,,,,,,,,,,1,70,,3000,200,2,,2,1,,,,,,1,1,,1,,1,,1,,2,3,,1,10,42,10,3,13,1,9,9,,910114,2008,1794,9,1,1,16
1,,,1,1,,,,1,,1,,1,,,,,2,,1,,6,,4,,,,,1,1,1,1,1,1,,,4,,6,,2,,3,,2,,4,1,,,,,2,1,1,,,,,,,,,,,,,,,1,76,,3000,200,4,,5,1,1,1,,,,5,1,,1,,1,,2,800,2,7,,1,8,,,3,11,1,9,9,,910115,2012,1987,9,1,1,16
1,,,1,,,,,,1,,,1,,,,,2,,1,,2,,3,,,,1,1,1,1,1,1,,,,5,,8,,3,,3,,4,,3,1,1,,,,2,1,1,1,,,,,,,,,,,,,,2,81,3,3000,200,3,,3,1,,,,,,1,1,,1,,1,,2,2000,2,7,,1,8,,,2,11,3,9,9,,910116,2012,1987,9,1,1,16
2,,,1,,1,,,,,,,,1,,,,2,,2,5,1,,1,,,,,1,1,,1,1,,,,3,,4,,1,,1,,1,,2,2,,2,3,2,1,,,,,,,,,,,,,,,,,1,,,3000,200,2,,2,1,,1,,,,2,1,,1,,1,,1,,2,3,,2,9,,,2,13,1,9,9,8,910117,2000,2988,9,1,1,16
2,,,1,,,,,,,,,,1,,,,2,,1,,2,,5,,,,,1,1,,1,,,,,3,,3,,2,,1,,1,,5,2,,,1,2,2,1,1,,1,,,,,,,,,,,,,1,55,,3000,200,1,,1,1,,,,,,1,1,,1,,1,,1,,1,2,,1,10,43,5,2,13,1,9,9,,910121,,1323,9,1,1,1
1,,,1,1,,,,,1,1,,,1,,,,2,,2,6,1,,6,,,,,,,,1,1,1,,,3,,3,,2,,2,,2,,3,2,,2,4,,2,1,1,1,,,,,,,,,,,,,,1,59,,3000,200,2,,2,1,,,,,,1,1,,1,,1,,1,,2,3,,2,9,,,1,13,1,9,9,8,910122,,1587,9,1,1,1
1,,,1,,,,,,,,,,1,,,,2,,2,6,2,,5,,,,1,,1,,,1,,,,2,,5,,3,,2,,3,,2,2,,,2,,2,,1,,,,,,,,,,,,,,,1,55,,3000,200,3,,6,1,1,1,1,,,7,1,,1,,1,,1,,2,3,,1,10,41,8,2,13,3,9,9,8,910124,1999,3199,9,1,1,16
1,,,1,,,,,,,,,1,,,,,2,,1,,3,,1,,,,,1,1,1,1,1,,,,5,,8,,,,,,,,,1,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,50,,3000,200,,,,,,,,,,,1,,1,,1,,1,,,,,1,10,41,4,,12,,9,8,9,910126,2013,1987,9,1,1,16
1,,,1,1,,,,,,1,,,1,,,,2,,2,6,3,,1,,,,,1,1,1,1,1,,,,5,,5,,3,,3,,3,,4,2,,2,3,2,1,,,,,,,,,,,,,,,,,1,,,3000,200,2,,4,1,,,,,,1,1,,1,,1,,1,,2,8,,,8,,,3,13,1,9,9,,910131,2005,1599,9,1,1,16
1,1,2,1,,,,,,,,1,,,,,,1,2,1,,5,,1,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,4,2,,,,,1,,,,,,,,,,,,,,,,,1,50,,3000,200,,,,1,,1,,,,6,1,,1,,1,,1,,1,7,,1,5,,,2,1,3,9,9,,910134,2017,1798,9,1,1,16
1,1,1,1,,,,,,,,,1,,,,,2,,1,,2,,1,,,,,,,,,,,1,,5,,4,,2,,3,,2,,4,1,3,,,,2,,,1,,,,,,,,,,,,,,1,70.9,,3000,200,2,,4,1,1,,,,,6,1,,1,,1,,2,2700,2,8,,,8,,,2,,1,9,9,,910135,2017,1798,9,1,1,16
1,,,1,,,,,,,,,,1,,,,2,,1,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,2,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,50,,3000,200,,,,,,,,,,,1,,1,,1,,1,,,,,1,9,,,1,11,,8,9,,910136,2017,1798,9,1,1,16
1,4,,1,1,,,,,1,,,,1,,,,2,,2,4,3,,3,,,,,,1,1,1,1,1,1,1,6,,6,,4,,3,,3,,3,2,,,2,3,2,1,1,,,,,,,,,,,,,,,2,35,,3000,200,3,,4,1,,1,,,,2,1,,1,,1,,1,,4,4,,1,8,,,3,9,4,9,9,8,910137,2011,1987,9,1,1,16
1,1,1,1,,,,,,,1,,1,1,,,,1,2,1,,2,,1,,,,,1,1,1,1,1,1,1,1,5,,7,,3,,3,,3,,3,1,1,,,,2,,1,,,,,,,,,,,,,,,2,50,3,3000,200,3,,4,1,1,1,,,,5,1,,1,,1,,2,2700,2,7,,1,9,,,3,4,1,9,9,,910141,2014,1497,9,1,1,16
2,1,1,1,,,,,,,1,,,1,,,,2,,1,,1,,5,,,,1,,,,,,1,,,3,,5,,3,,1,,2,,4,2,,2,1,2,2,1,1,,,,,1,,,,,,,,,,2,70.5,3,3000,200,5,,4,1,1,1,,,,7,1,,1,,1,,1,,4,13,,1,8,,,3,8,1,9,9,,910143,2017,1798,9,1,1,16
1,,,1,,1,,,,,1,,1,,,,,2,,2,1,2,,3,,,,,1,1,1,1,1,,,,4,,6,,4,,2,,2,,4,1,,,,,1,,,,,,,,,,,,,,,,,2,71,3,3000,200,2,,4,1,1,1,,,,5,1,,1,,1,,2,9000,2,5,,1,10,42,5,3,13,1,9,9,,910144,2017,1798,9,1,1,16
1,,,1,1,,,,,1,,,1,1,,1,,2,,1,,2,,3,,,,1,1,1,1,1,1,,,,5,,7,,2,,2,,2,,2,1,3,,,,2,1,1,,,,,,,,,,,,,,,2,50,3,3000,200,4,,5,1,,,,,,2,1,,1,,1,,1,,6,4,,1,8,,,2,11,3,9,9,,910146,2017,1798,9,1,1,16
1,,,1,,,,,,1,1,,1,,,,,2,,1,,5,,3,,,,,1,1,1,1,1,1,,,5,,7,,5,,4,,4,,4,1,1,,,,2,1,1,1,1,,,,,,,,,,,,,1,80,,3000,200,3,,6,1,1,1,,,,6,1,,1,,1,,2,3800,2,13,,1,7,,,3,8,1,9,8,9,910147,2017,1798,9,1,1,16
1,,,1,,,,,,1,1,,,1,,,,1,2,2,3,3,,2,,,,,1,1,1,1,1,1,1,,6,,10,,3,,2,,3,,3,2,,1,3,3,2,,1,,,,,,,,,,,,,,,1,30,,3000,200,3,,2,1,1,1,,,,6,1,,1,,1,,1,,4,4,,1,9,,,3,13,1,9,9,4,910148,2011,1987,9,5,1,16
1,,,1,,,,,,,,,,1,,,,2,,1,,4,,1,,,,,,,,,,,,,5,,,,,,2,,3,,4,2,,,,,1,,,,,,,,,,,,,,,,,1,138,,3000,200,5,,,1,1,1,,,,6,1,,1,,1,,1,,4,8,,1,10,39,5,2,13,1,9,9,,910149,2017,2362,9,1,1,16
1,,,1,1,,,,,1,,,,1,,,,2,,2,2,3,,4,,,,,1,1,1,1,1,,,,5,,5,,2,,3,,3,,3,2,,1,,2,2,1,1,1,,,,,,,,,,,,,,1,56,,3000,200,5,,1,1,,1,,,,4,1,,1,,1,,1,,2,6,,1,7,,,3,12,1,9,9,19,910150,2008,1998,9,1,1,16
1,,,1,,,,,,1,1,,1,,,1,,2,,1,,4,,5,,,,,1,,,,,,,,5,,4,,3,,4,,4,,2,1,,,,,2,1,,,,,,,,,,,,,,,,2,80,3,3000,200,5,,1,1,,1,,,,5,1,,1,,1,,2,3000,2,11,,,6,,,3,6,1,9,8,9,910151,2017,1987,9,1,1,16
1,,,1,,,,,,,1,,1,,,,,2,,1,,3,,1,,,1,1,1,1,1,1,1,,,,6,,9,,3,,3,,2,,3,1,2,,,,1,,,,,,,,,,,,,,,,,2,50,4,3000,200,4,,3,1,1,1,,,,5,1,,1,,1,,2,7000,3,9,,1,7,,,4,6,4,9,8,9,910152,2015,1987,9,1,1,16
1,,,1,,,,,,,1,,,,,,,2,,2,2,2,,6,,,,,1,,,,,,,,5,,5,,,,,,,,,2,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,3000,200,,,,,,,,,,,1,,1,,1,,1,,4,4,,1,9,,,1,6,1,9,19,9,910153,2018,1799,9,1,1,16
1,,,1,,,,,,1,1,,1,1,,,,2,,1,,4,,2,,,,,,,,1,1,1,1,1,5,,7,,4,,5,,4,,4,1,1,,,,2,1,1,,,,,,,1,,,,,,,,2,70.9,3,3000,200,9,,3,1,1,1,1,,,5,1,,1,,1,,2,600,2,12,,1,7,,,4,11,1,9,9,19,910154,2017,1798,9,1,1,16
1,,,1,,,,,,,1,,,,,,,2,,1,,2,,4,,,,,,1,,,,,,,3,,4,,4,,,,1,,1,2,,2,4,2,1,,,,,,,,,,,,,,,,,2,50,3,3000,200,5,,6,,1,1,,,,5,1,,1,,1,,1,,4,7,,1,9,,,2,6,1,8,9,,910156,2018,1798,9,1,1,16
1,,,1,,,,,,1,1,,1,1,,1,,2,,1,,4,,5,,,,,1,1,1,1,1,1,1,,6,,9,,7,,4,,3,,3,1,1,,,,2,1,,1,1,,,,,,,,,,,,,2,117.9,3,3000,200,7,,4,1,1,,,,,1,1,,1,,2,1500,2,1500,2,13,,1,5,,,3,7,1,9,19,8,910157,2018,2359,9,1,1,16
1,,,1,1,,,,1,1,1,,1,1,,,,2,,1,,7,,4,,,,,1,1,1,1,1,1,,,5,,7,,8,,5,,4,,6,1,1,,,,2,1,1,1,1,1,,,,,,,,,,,,2,107,3,3000,200,5,,3,1,,1,,,,5,1,,1,,1,,2,5000,2,11,,1,5,,,4,2,1,9,19,9,910159,2018,2494,9,8,1,16
1,,,1,,,,,,,,,1,,,1,,2,,1,,3,,5,,,,,1,,,1,,,,,2,,5,,4,,4,,4,,4,1,,,,,2,1,1,,,,,,,,,,,,,,,1,69.9,,3000,200,4,,3,1,1,1,1,,,4,1,,1,,2,,1,,2,5,,1,10,43,11,1,12,1,9,9,8,910160,2018,1798,9,1,1,16
2,,,1,1,,,,1,,1,,1,,,,,2,,1,,1,,5,,,,,,,,,,1,1,,1,,4,,2,,2,,2,,4,1,1,,,,2,1,,,,,,,,,,,,,,,,1,75,,3000,200,2,,1,1,1,1,1,,,7,1,,1,,1,,2,500,1,2,,1,5,,,5,6,4,9,9,8,910161,2018,1798,9,1,1,16
1,1,1,1,1,,,,,1,,,,1,1,1,,2,,1,,3,,4,,,,1,1,1,,1,1,1,,,5,,5,,4,,4,,3,,3,2,,1,4,,2,,1,1,,,,,,,,,,,,,,1,150,,3000,200,6,,4,1,1,1,1,,,6,1,,1,,1,,1,,3,8,,1,9,,,2,12,1,9,9,,910162,2018,2362,9,1,1,16
1,,,1,,,,,1,1,1,,1,,,,,2,,1,,7,,3,,,,1,1,1,1,1,1,1,,,5,,8,,8,,5,,6,,3,1,1,,,,2,1,1,1,,,,,,,,,,,,,,2,85,3,3000,200,5,,5,1,1,,,,,2,1,,1,,1,,2,4500,2,13,,1,7,,,3,7,3,9,19,8,910163,2016,1987,9,1,1,16
1,,,1,1,,,,1,1,,,1,,,,,2,,,,2,,,,,1,,,,,,,,,,2,,,,2,,2,,2,,2,1,2,,,,2,1,1,,,,,,,,,,,,,,,2,65,2,3000,200,4,,6,1,1,,,,,3,1,,1,,2,500,1,,4,1,,1,10,39,12,1,13,4,9,9,,910165,2018,1798,9,1,1,16
1,,,1,,,,,,,,,1,,,,,2,,2,4,2,,1,,,,,1,,,,,,,,5,,,,2,,2,,1,,4,1,,,,,2,1,1,,,,,,,,,,,,1,,,2,80,1,3000,200,5,,3,1,1,,,,,1,1,,1,,1,,2,2700,5,8,,,8,,,3,12,1,9,9,8,910166,2012,1987,9,1,1,16
1,1,1,,,1,,,,,1,,,,,,,2,,1,,4,,5,,,,,1,,,,1,,,,5,,7,,5,,2,,2,,4,2,,2,1,,2,1,1,1,,,,,,,,,,,,,,2,65,2,3000,200,2,,2,1,1,,,,,5,1,,1,,1,,1,,2,5,,,9,,,3,13,1,9,9,4,910171,2018,1798,9,1,1,16
1,,,1,1,,,,,1,1,,1,1,,,,2,,1,,4,,2,,1,,1,1,1,,1,1,,,1,3,,5,,7,,2,,2,,4,1,1,,,,2,1,,,,,,,,,,,,,,,1,2,74,3,3000,200,7,,6,,,1,,,,7,1,,1,,1,,2,8000,7,14,,1,5,,,3,2,1,9,9,19,910172,2018,1798,9,1,1,16
1,,,1,,,,,,,1,,1,,,,,2,,1,,4,,2,,,,,,,,,,,,,6,,9,,6,,3,,2,,4,1,1,,,,2,1,1,,,,,,,,,,,,,1,,2,82,3,3000,200,5,,5,1,1,1,,,,6,1,,1,,1,,2,3500,1,9,,1,7,,,3,11,1,9,9,,910176,2019,1798,9,8,1,16
1,,,1,,,,,,1,,,,,,,,2,,2,2,1,,3,,,,1,,,,,,,,,2,,5,,3,,3,,2,,3,2,,,,,1,,,,,,,,,,,,,,,,,1,54,,3000,200,3,,5,1,,1,,,,6,1,,1,,1,,1,,2,2,,,10,41,8,1,13,1,9,9,,910177,2016,1987,9,1,1,16
1,,,1,,,,,,1,1,,1,1,,,,2,,1,,2,,2,,,,,1,1,1,1,1,,,,4,,3,,2,,4,,3,,7,1,1,,,,2,1,1,,,,,,,1,,,,,,,,1,85,,3000,200,2,,2,1,,,,,,1,1,,1,,1,,2,2100,4,7,,1,9,,,3,6,1,9,9,8,910179,2019,1798,9,8,1,16
1,,,1,,,,,,,1,,1,,,1,,2,,1,,8,250,3,,,,,1,1,1,1,1,1,,,5,,6,,1,,5,,4,,8,1,1,,,,1,,,,,,,,,,,,,,,,,2,81.8,3,3000,200,2,,2,1,,1,,,,1,1,,1,,1,,2,3400,2,14,,1,5,,,3,6,1,9,8,19,910180,2019,1798,9,8,1,16
1,,,1,,,,,,,,,1,,,,,2,,1,,2,,2,,,,1,1,1,,,1,1,,,4,,4,,4,,4,,4,,3,1,1,,,,1,,,,,,,,,,,,,,,,,2,100,1,3000,200,5,,4,1,1,1,,,,6,1,,1,,1,,2,2700,4,5,,1,8,,,3,5,1,9,9,,910181,2019,1987,9,1,1,16
1,,,1,,,,,,1,1,,1,1,,,,2,,1,,3,,3,,,1,1,1,1,1,1,1,1,1,,7,16,12,12,5,,3,,3,,6,1,1,,,,2,1,1,1,1,,,,,,,,,,,,,2,125,4,3000,200,9,,2,1,,,,,,7,1,,1,,1,,1,,2,15,,1,7,,,4,5,1,9,9,19,910182,2017,1798,9,6,1,16
1,,,1,,,,,,,1,,1,,,,,2,,1,,2,,4,,,,,1,,,,,,,,3,,7,,4,,2,,2,,2,1,3,,,,1,,,,,,,,,,,,,,,,,2,50,3,3000,200,3,,3,1,,1,,,,7,1,,1,,1,,2,2700,3,5,,1,9,,,1,5,4,9,9,,910184,2019,1987,9,1,1,16
1,,,1,,,,,,1,,,,,,,,2,,1,,4,,1,,,,,,1,,,,,,,6,,3,,2,,3,,3,,3,2,,,,,2,,,,,,,,,,,,,,,,,1,50,,3000,200,5,,3,1,,,,,,3,1,,1,,1,,1,,2,8,,1,10,,,1,13,1,9,9,,910185,2019,1798,9,8,1,16
1,,,1,1,,,,,,1,,,1,,,,2,,1,,3,,3,,,,1,1,1,1,1,1,1,,,6,,9,,1,,3,,4,,8,2,,2,4,2,2,1,1,,,,,,,,,,,,,,1,1,81.8,,3000,200,1,,1,1,1,,1,,,6,1,,1,,1,,1,,2,6,,1,8,,,3,12,1,9,9,4,910187,2019,1798,9,8,1,16
1,,,1,,1,,,,1,,,,,,,,2,,1,,2,,3,,,,1,1,1,1,1,1,,,,3,,5,,2,,2,,2,,2,2,,,,,1,,,,,,,,,,,,,,,,,2,65,3,3000,200,8,,2,1,,1,,,,6,1,,1,,1,,1,,2,8,,1,10,42,9,1,12,1,9,9,,910188,2019,1798,9,8,1,16
1,,,1,,,,,,,1,,,1,,,,2,,1,,4,,2,,,1,,,1,,1,1,1,,,5,,8,,5,,3,,3,,3,2,,,,,2,,1,,,,,,,,,,,,,,,2,90,2,3000,200,4,,5,1,,,,,,1,1,,1,,1,,1,,2,6,,1,8,,,3,13,1,9,9,,910189,2019,1998,9,1,1,16
1,1,1,1,,,,,,1,,,1,1,,,,2,,1,,4,,2,,,,1,1,1,,1,1,1,,,4,,7,,4,,4,,4,,4,1,,,,,2,1,,,,,,,,,,,,,1,,1,2,99,3,3000,200,5,,5,1,1,1,,,,5,1,,1,,1,,2,2000,2,7,,1,6,,,4,4,4,9,9,,910190,2016,1998,9,1,1,16
1,,,1,,,,,,1,,,,,,,,2,,1,,2,,3,,,,,1,1,,,1,,,,4,,4,,2,,2,,2,,3,2,,2,3,2,2,1,1,1,,,,,,,,,,,,,,1,50,,3000,200,3,,4,1,1,1,,,,7,1,,1,,2,2000,1,,3,4,,1,9,,,2,11,1,9,9,,910191,2019,1997,9,1,1,16
1,,,1,,,,,,,1,,1,1,,,,2,,1,,2,,3,,,,1,1,,,,1,,,,4,,6,,2,,2,,2,,3,1,1,,,,1,,,,,,,,,,,,,,,,,1,100,,3000,200,3,,2,1,1,1,,,,6,1,,1,,1,,2,1000,2,5,,1,10,42,4,2,11,1,9,9,19,910192,2019,2487,9,8,1,16
1,,,1,1,,,,,,1,,,,,,,2,,2,4,2,,2,,,,,1,1,1,1,,,,,4,,6,,2,,2,,3,,3,2,,,2,,2,1,1,,,,,,,,,,1,,,,,1,35,,3000,200,2,,2,1,,1,,,,4,1,,1,,1,,1,,2,4,,1,9,,,3,13,1,9,9,,910193,2014,1798,9,1,1,16
1,,,1,1,,,,,1,1,,,1,,,,2,,1,,2,,3,,,,1,1,1,,1,1,,,,4,,6,,3,,3,,4,,3,2,,1,4,2,2,1,1,1,1,,,,,,,,,,,,,1,50,,3000,200,3,,5,1,1,1,1,,,6,1,,1,,1,,1,,2,5,,1,9,,,2,12,1,9,9,,910194,2019,1987,9,1,1,16
1,,,1,,,,,,1,,,,1,,,,2,,1,,2,,1,,,1,,,1,,1,,,,,4,,3,,1,,3,,4,,4,2,,2,4,2,2,1,,,,,,,,,,,,,,,,2,54,2,3000,200,2,,1,1,,,,,,1,1,,1,,2,1500,1,,7,4,,1,10,41,12,1,13,1,9,9,,910195,2000,1587,9,1,1,16
1,,,1,,,,,,1,,,1,,,,,2,,1,,2,,1,,1,1,,,1,1,1,1,1,,,7,16,4,,4,,2,,5,,2,1,,,,,2,1,1,1,,,,1,,,,,1,,,,,2,70,2,3000,200,3,,1,1,,1,,,,3,1,,1,,1,,2,2700,3,3,,1,8,,,3,13,3,9,9,,910197,2001,1584,9,1,1,16
